transaction_id,block,block_ts,from_address,to_address,confirmed,contractRet,quant
5f1535fb352b71a844b795f39dfdecfb090ad5370f92421b28fedfbd7fd68c42,38992007,2022/03/17 14:10:00,TThTsLn7vCevWJtJ522goTbJftcFpq1USa,TBe8DJ7MbmxyCXeK6Tsc7WeYiSgBf2bGnF,false,SUCCESS,299.000000
d2f6e2501aced050ad621b068d6fefcc9b097ecb946cc8f3c2c8c66be4bb396b,38992007,2022/03/17 14:10:00,TTJBMMPUvWRARZJWnJ7CuHnCggySavDEgn,TU3SrKy7uS7iCycH6YSG9ntY8MXNGFphDb,false,SUCCESS,27659.000000
1baba402b001a685b570fd891a16e29f77745457761608f411c98d28d42e6df3,38992007,2022/03/17 14:10:00,TF9YydxQeHwTSvBB1Yg9g9nY4Zvst5ipFT,TC9YcWsw8tB1DKwsZFdQEJj1dcvpLUr9Re,false,SUCCESS,10.752386
7357f4ddd4a9d9b4eba413b5364f5c0229d4983344c202cbac0ec22ac68b6f79,38992007,2022/03/17 14:10:00,TH97dR8eEbN26McmDDnFU4Q2QtZU9teZME,TWdbnVAHmXwZ7XXJntxLyX5akBAUFSRrcY,false,SUCCESS,100.000000
9831974e8d0b0f47eb9f9e92b288066cc4c47ba6f7878577f7c077daedf40fc7,38992007,2022/03/17 14:10:00,TFzRpM9AqtvUoGLh3WVQuGoYZWUF3MXqnD,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,50.000000
735517ec88b2d444161782b595b5946a7a2bb0c867daa9ae58748564d80bd359,38992007,2022/03/17 14:10:00,TEjwDBRN3UDxhqMrhJh2Gv567gdydMpuSR,TFuzgrjgpMHRpy9uHjXmwGdfDggrPa71sx,false,SUCCESS,1550.000000
3d72327b71eafc32e440a2ec9acb941d7f0a85ec11020fbe28f05999a394468d,38992007,2022/03/17 14:10:00,TCw3h6WR5mMdPA3LaqnaYVXsduuRcSzRdV,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,35.000000
db04d4bb2593db5ee0e4b9ec3ffa89e1a86a3e28b4d85fba9b4b6e540f84b531,38992007,2022/03/17 14:10:00,TH1LRJUFgoqn1jEDpsXBe7zhtZy7KuuX4h,TKhXLfr4qhRWF2sUHeKtBwCH5jwCB7Cnum,false,SUCCESS,19.000000
d4cd610494b25c103b2be9c403ddbf95f7941b89a973403479b49ee2b3611b2b,38992007,2022/03/17 14:10:00,TZCTLnJ4xE1EbqoZmXmtkQZ3UbavV9cVTd,TFog5BPjAQVuAKtzEe7WaAMZ99fJ97Yusv,false,SUCCESS,1516.000000
5dd62f0f3f8537e90ba6347f2e070051b8e4c5477f1347d55caa1d355c669586,38992006,2022/03/17 14:09:57,TBeRV6x6Ujjdkajk9zofFiLjBjLgzEMjgv,TXCgwm12rqM6gR9W48tVVEka2TjnojNoeR,false,SUCCESS,100.000000
5e6e89fa10b4aa997e9cfb65a43554748bec2ab7223954677430aa91b47c8d5d,38992006,2022/03/17 14:09:57,TQooBX9o8iSSprLWW96YShBogx7Uwisuim,TXFpue4nqvVptJEv4o8JXko5W6yCWpZZaR,false,SUCCESS,3299.488838
eb722262ada596a215f346c429e4f4f4fbef15a8ec2739d9f3c5443e402a8868,38992006,2022/03/17 14:09:57,TGtzvC8e2VjmZsmQ24LbNP8jbjFfpBxB1H,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,64.069999
a6518a84bc8fd6f6bc7e74d19f9cccfc54409fc0c3482ede5549baff3e8e394d,38992006,2022/03/17 14:09:57,TPMjLwNE1kzKhTvu5gNiCc88X5DeGKjeq5,TBW1RzeB9bRPbec9Cy5K2XPtpJ46btkBef,false,SUCCESS,140.000000
a6a43f7e83288b9957e2f1675b07a872e473c49c8a8470daa281c4350b1cb113,38992006,2022/03/17 14:09:57,TZDqQBAJXJyTFFtjaxCBm51tg59kgYvN9V,TXZwTjx6CAid2G3gqfnGrYKjEuPwm61HFb,false,SUCCESS,14.000000
c4e237ba8fa975873759cfe9715a7fc9ed94b0fca890c74bed74616e33a9e0de,38992006,2022/03/17 14:09:57,TH4FWyLiufDnNNZPT9FpPfbTarAWnqJk8Z,TKbDyLahdUPKw5fFMCqxibJfoejb8XshR9,false,SUCCESS,200.000000
f19cb3cce33314fb8379a8f8d611ee70efe3d2b51c87367ae3a8f865f046eb39,38992006,2022/03/17 14:09:57,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TJqbjqSErqTCJ3X1YtY7eqxWdPBubiGr5v,false,SUCCESS,16.000000
4c5583f42f802a0929bd4b1187c7107dbde358e690419b84d7f17748e909d129,38992006,2022/03/17 14:09:57,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TNqjchL5qi4vrEDK6t8UkkpwVbe7cLr8Q2,false,SUCCESS,350.368705
8f90b9f174cfd8cf4c91d4e5bc4442e80995c3a3ce1feefa103f17d9eb8f8d1f,38992006,2022/03/17 14:09:57,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TThyeeR8gXb8gxEGKuZAQRceZpPUa27HqR,false,SUCCESS,300.000000
07b2738331a6e39351601140f6d51be5a1a9c95b241318d5867bae7b318b78d8,38992006,2022/03/17 14:09:57,TKRRxzNagJotj3KCvmRBAPnhfcB68UBPay,TB1DMLBwwfmDhzt5fjHri4nzquiVUwAF2H,false,SUCCESS,1472.353870
a6cd1845be3f1922f52fdb2bca3d8859b1d668e1bdb9f1b1f99273c21f362dfa,38992006,2022/03/17 14:09:57,TYDzsYUEpvnYmQk4zGP9sWWcTEd2MiAtW6,TXWBi9FXboN3jt6E39JfYxqdFfefrpGfq8,false,SUCCESS,1000.659057
771884673e4cb5b0bb502a0d318724eba8f6a46515bffb2abade0c91f0b30db0,38992006,2022/03/17 14:09:57,TFmCcqatGyGrHyKC1vZJ5DjErjisAgqCJ4,TVa4W1xfhm4mibuof2CQVm3AU9NM3JULhL,false,SUCCESS,40000.000000
7610284b8bbe5a171f1700e3a969b607a3aae06f7be0eddfe1c32d0fbf6d6777,38992006,2022/03/17 14:09:57,TNMBgd6qjqqYXhgNYoAHzYDZ75ovbn6M4v,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,18.529335
610fc3efc63522293137d47903149f78bd0ab8e2cedd8bc0ad2facaac8ead03a,38992006,2022/03/17 14:09:57,TV9kA25DxSoeM8dmw5xTX2NNacx2YAbT2N,TSGTm4RK4KgKNtB8TRyRBeVkcx4QfxKvXu,false,SUCCESS,2638.470000
56d9ff34647b3e3a3f50011c45f07553009a116cc0b5bcae5ee6ff1ca8fb09f1,38992006,2022/03/17 14:09:57,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TCpCfe89Bg9fWLGfUCYSSDtaQt5P7tZSeN,false,SUCCESS,592.000000
04ddf573272a788ae8573e0fdec48ef27803c9f4074212671d608df7c8c17545,38992006,2022/03/17 14:09:57,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TTzS3T1t35o2k3Qpc5nJD46psp4Yk811qV,false,SUCCESS,50.000000
cfd03bb9d7588eade857f4841520a91863b2c4b394c00d5b600d1c158f6b39ff,38992006,2022/03/17 14:09:57,TYDzsYUEpvnYmQk4zGP9sWWcTEd2MiAtW6,TMHfckP7mLhn3tzqTBRaw83rwamh2V1EXS,false,SUCCESS,281.000000
85f7308ac5c28705c89ddd5894a5fe2974a9e072e2bf4942b345ef718e8ce4fa,38992006,2022/03/17 14:09:57,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,TW8BZ4mSosDAU9VxdCfXcm9iRYeSyndxqN,false,SUCCESS,2500.000000
831a058826ecb454796cbe68656bf74ba810e02b0adbebd9b0276a377d43f657,38992006,2022/03/17 14:09:57,TC6LQ5M3FBD53UNC2VAXPfa1Vr26EZUdZz,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,18.550000
f21e28307b32922f5a0b2439d37986e33df0d4314bd6fe9f1152c67a4e5e21a4,38992006,2022/03/17 14:09:57,TJoo7AuoRhvSFtGbXZFpiEfdABEfwkTHnb,TVsjDFnoJcYHKqqLvuEssdjxpPh6A6zmXd,false,SUCCESS,15000.000000
4cd9f75fa9d98d9be2467c70dd2cc9a55d579dd482607da8b075d1171bdb09f7,38992006,2022/03/17 14:09:57,TDwPyx9XQTuPKWe99nzkJUhDBsq7zUw2Ai,TWeyzTeULY9Wx6kEfGWomNC9VxfXhzAfyf,false,SUCCESS,32.660000
56c945927812975f671821186800809cbf1e9c4eb4ce7b7fbe1d42478514c8af,38992006,2022/03/17 14:09:57,TWUuX2qofpcGbxanGf9SM2ZngoxkpLg2MG,TYTHUJLjkiTANbKPg4mpHW6aPG3uQHZ9Zr,false,SUCCESS,755.172325
03c57a32d9470769fb9350ac97bf04154d483268274d794ec6173c67f1207cc9,38992006,2022/03/17 14:09:57,TGsHunfb333JZFYRcEHiEDAEBSEGGgWsBj,TQn9Y2khEsLJW1ChVWFMSMeRDow5KcbLSE,false,SUCCESS,1122.744912
9354221f5d1c7c3e5719975d15a5052383f5b56e8be643be539436d8bdb88a9a,38992006,2022/03/17 14:09:57,TJvN2FafD7nkDuywe4cSHZscbUQ6bhVV1n,TS9b9boewmB6tq874PnVZrKPf4NZw9qHPi,false,SUCCESS,593.489916
2ba35065117f85466e8ee1609ecf243c81709430fd974e05eecdaa7a0d3d49d6,38992006,2022/03/17 14:09:57,TQCqS48ptEvWxP1mWiYerz57CuTCVid3Hq,TNi6gTusv1pt4tGp75onYoM1ojgpmZEJZN,false,SUCCESS,1.000000
9ce9391651d8d6d964c56f37c59f4164dafeb9bd2231c1093389c5db28e7f5a2,38992006,2022/03/17 14:09:57,TRcWxR2Zretza6occHHMD2JPTvhpZQqoKD,TNuSoyw8YBWjZ7frJsg3zGWWGr2HPMJWQi,false,SUCCESS,9000.000000
8bb789c3304521b520f16bd679e40ef244fafc44c10073601d18d52ba2611318,38992006,2022/03/17 14:09:57,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TJS15WkvmpHFgu9ETfQcD2x3RtnnMYKDNF,false,SUCCESS,3766.491609
0b4e99c23632121a9418951d9bcabe3286238b04806aa672501e52bc03bcb314,38992006,2022/03/17 14:09:57,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TK8rfF7s7PsFsuXJ39WdvuyV9GBWJTnssq,false,SUCCESS,51.000000
e4c1226b89fb8b7f7113872b6dd5b0f4440b83cf3f56913318e88ccd91eae73c,38992006,2022/03/17 14:09:57,TWSWEwxiraBkQxhuMm479yXq3yCXBmfFwb,TPa9M3kBWF3DvCFz2Ghu6ZxTNYYW39pTJs,false,SUCCESS,3401.420000
11241c43ead4a8e7fe83bd314e63bbd0c22d95a4d1cba493a5866b36fcbde7f7,38992006,2022/03/17 14:09:57,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TAgHCuUgHqf5kKXpxdg3Vr1Rn5D3iNGEhn,false,SUCCESS,385.000000
44410ef555a5c75a24aca0b1527f9919b1c37449bcefb828d7f8b26a9f439aac,38992006,2022/03/17 14:09:57,TCSBejCZMrJJPBce4BhqyxBxr7xTYjBrUq,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,1.000000
1ed6e300aa027fe7c2c665e888c6163a4864ac40fccce24247558d5c92e31035,38992006,2022/03/17 14:09:57,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TW2HoxrTjnRgdqaVr7Xtbi1ZSi39mahWz7,false,SUCCESS,99.000000
76f94aacfb8e2e9816a879e522293cc5996eec4ece9bee95cdeac2b4e6988845,38992006,2022/03/17 14:09:57,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TCfMeMkEpVgFU8pXqj5oTZBcJtkQnkFaT8,false,SUCCESS,100.779800
76bda8e1e0d851bd6f9886359aef59dc59a3cbf0ee59cc482ed9f716afef0c1b,38992006,2022/03/17 14:09:57,TBMPeh5CpWoMV6PgnYHCEc61YLHQnWMWrv,TT2YwaJ8DXsrpycgBGDWEei1FUQm6YT85T,false,SUCCESS,88.310000
64877f4274ca50f8025130b05ab9ffa43099093dd7b93080aac9a2d1bc14ee75,38992006,2022/03/17 14:09:57,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,TTXzSskhE1o1r53KFfMqS2aXWtxQe6wqQn,false,SUCCESS,299.000000
f5e9e536d1cc92578115bbb92b4adfcf0cfea643bdc4b94dbaeb077329a9a42d,38992006,2022/03/17 14:09:57,TPMF2n3hJLcCwoHq6bwLeVXBbNZgj73AEd,TB9VRUnFSwmv97pbkTBoH3YzqctjD4HPnc,false,SUCCESS,504.870000
c9908abd7207d087e78bf7c51e72bf5aeeb23432708bdccc638d66d055c887e6,38992006,2022/03/17 14:09:57,TNaRAoLUyYEV2uF7GUrzSjRQTU8v5ZJ5VR,TGyzGLHeEtt7JyRpL7NXNBBG5u4RL2UpxY,false,SUCCESS,2693.000000
587122327754edaa6dad60c92afab67dc3ede0a35e4375051668a784dc1956e9,38992006,2022/03/17 14:09:57,THizYr52jeELDZmhUiLWYhQUDcwm2gAwJK,TRf62x2Rr2bixNKoEsraDUdsAhf81EBp44,false,SUCCESS,102.000000
68c339551cd8d31a1432d8623b5a02d2e157a308dcb183815102134c5e9f1679,38992006,2022/03/17 14:09:57,TNaRAoLUyYEV2uF7GUrzSjRQTU8v5ZJ5VR,TFgec2WPnhBRnbDyA5yCW2o3ywEGBbFCsB,false,SUCCESS,600.000000
46ed5b4a44f91ec6413abc56ba633de9b241033825a980934e6d40bc0223ff80,38992006,2022/03/17 14:09:57,TDPpRyiSZWcE3HhXPiSDsQPJuZU9rV9fXv,TMucPA35KctgNy4ujEPN45VSVVttmBq3fC,false,SUCCESS,160.000000
77d517ca6029b8ed1077c38c3f9d87ea4a29f2a20952f434723cff06b769613f,38992006,2022/03/17 14:09:57,TKBffTYPRU1ZEthrSsFN4H8xzknspnisc4,TD8ud5QUvFrY6g6t8yDzDhp5zcS4x5caHL,false,SUCCESS,2136.000000
fb57de2c964a50904b70753990f180752b9128517ff06d058efa4236e8ed49e2,38992006,2022/03/17 14:09:57,TVwkbYnCgFByxFBmNQBeshTheVrBAu4coe,TNT484bgLiYX7yf9czMRQ6PecQwQAqf8Lg,false,SUCCESS,953.690000
6a95d14fea1e4d75a830e10269dce36f8834027f3d28206e867933031cbb54a3,38992006,2022/03/17 14:09:57,TH5BMQrVkBo99SbGP6cFncxePWVQ2Ktnkv,TFLYrhVfrYZ7s5YVtF9nsYUPVywywhRvZf,false,SUCCESS,155.770000
b5f9fde8f41a2871360a46f2547aec1daaa7385582e5315a8b9c00dee9c3bf29,38992006,2022/03/17 14:09:57,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TLdB5ybostjf4bRo2r8nBiCex5dihJvWyd,false,SUCCESS,24.000000
ae45a06d892ea08f08899c0b7efb33f7bc632b11b5e50966423caa8b325f0a5a,38992006,2022/03/17 14:09:57,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TXwN4my725m6YBcKpKsXQbLnZyQbdqpJuy,false,SUCCESS,299.000000
c879f0c8f19399ddd32dcb78d213feff38d2baab0b809f16390b9d55ce8415ef,38992006,2022/03/17 14:09:57,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TTVWjpUtZH2vzuZSYSEn22FR6HynPxXidG,false,SUCCESS,19.000000
0d463a9afcf4585100cba423124038a21e82ea9710813fdbba410f49e75d6963,38992006,2022/03/17 14:09:57,TAG39UYVqEPDT5E5FHvKhUEpqgDzjwPtoP,TGEDd82V7X9f25UHMrjQ9qjQBiY6uC5wuP,false,SUCCESS,2344.000000
5359e254e38ac29847e80a302b778948efaad54426e8e372a51a353af4dd0d3a,38992006,2022/03/17 14:09:57,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TRUV2bfFALjq1WTD3gHENPDnEesPhcgr6a,false,SUCCESS,11.000000
8989a8dfb29fa0e0721d3354b4e513d74b8ee5086d4adc52cc75b4ca56615e91,38992006,2022/03/17 14:09:57,TYDzsYUEpvnYmQk4zGP9sWWcTEd2MiAtW6,TJn4bbvwWeKfpdzGh8TZsz79nkHyfgWBUG,false,SUCCESS,429.264070
44c6730f6172155ef6cf11a2ab673b9dc4137ce6fe27554b7ec4b3c841b22d1b,38992006,2022/03/17 14:09:57,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TVP9fq6vs7xBfDm9A2MsSD91XMcpBLyjDG,false,SUCCESS,100.000000
755fa0b05561cd023d96a93d4982171b98711c72305fbace7befff726acb8d91,38992006,2022/03/17 14:09:57,TXBDd7WyUvrz3jkSsq8YCFbr5b7GGobyey,TDqFdWUuMkzywe4G97UyBXuw83L8LfMqDd,false,SUCCESS,39.000000
8ef5894494bce31e5ad50c26400eb7cfe1dabda14ec342a0b87ad518a1694c38,38992006,2022/03/17 14:09:57,TT7e8DXEdgxYaKNnrmW8agpkyTtkr4o7UH,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,false,SUCCESS,100.010000
bd8c13e9229ff74ee413d27b2a9c7c79b61f429b184f2a42addf1495e76f210f,38992006,2022/03/17 14:09:57,TGLNMPgkJACK7EuwCGrzqLs5jSwH8ZHwJW,TECTRVzwuibqMFANbfss6HvM25USyXM5MP,false,SUCCESS,832.000000
02a88c39493dc97967fc45cde6b12755eaecebf2f873ab4a84f770a66129e81b,38992006,2022/03/17 14:09:57,TQ3u34VJdnrmCMUhy9i7NPbCNKYtfkT8TP,TRf62x2Rr2bixNKoEsraDUdsAhf81EBp44,false,SUCCESS,1200.000000
ec9db97ba5f0501ecdeb250bfe9acb13fd390feaeec09cc3ae450037478057dd,38992006,2022/03/17 14:09:57,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TU4VRXnUWfv8kow17XshK7E8kDJ7hY382g,false,SUCCESS,202.357245
e71be90db015f2c8322f9da5c1cce61052a23373119fa91aa37e8bf8e0a99247,38992006,2022/03/17 14:09:57,TFDPYhoqRFD2WzP7wKreF6PcRmByBs94Uw,TQn9Y2khEsLJW1ChVWFMSMeRDow5KcbLSE,false,SUCCESS,30.000000
058d45c5ef6cbb8a12532e879ad6c61ce98be6e794f8c969f0500afdc29facdb,38992006,2022/03/17 14:09:57,TWe8DhSB3Lprg8TaSbLx7rqeq2Sk8gAHjt,TYyqNykPtRsXhEPz3QMgSWwe4Bg1wnVZge,false,SUCCESS,96.000000
6bca110b32238c9f31c380bf4fd2a9fb84b91a58d52c020f5161a48bb6abb356,38992006,2022/03/17 14:09:57,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TR12RRhnxcnNpQ7wLp6t2GPBVTWr2W3DPF,false,SUCCESS,326.800000
